Info 0    [22:58:41.572] Starting TS Server
Info 1424 [23:06:48.400] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1425 [23:06:48.439] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 50 structureChanged: false Elapsed: 38.965060010552406ms
Info 1426 [23:06:48.439] Different program with same set of files:: structureIsReused:: 2
Info 1427 [23:06:48.518] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1428 [23:06:48.535] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 51 structureChanged: false Elapsed: 16.581932991743088ms
Info 1429 [23:06:48.535] Different program with same set of files:: structureIsReused:: 2
Info 1430 [23:06:48.540] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1431 [23:06:48.559] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 52 structureChanged: false Elapsed: 19.134645998477936ms
Info 1432 [23:06:48.559] Different program with same set of files:: structureIsReused:: 2
Info 1433 [23:06:49.230] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1434 [23:06:49.253] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 53 structureChanged: false Elapsed: 23.464375004172325ms
Info 1435 [23:06:49.253] Different program with same set of files:: structureIsReused:: 2
Info 1436 [23:06:49.259] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1437 [23:06:49.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 54 structureChanged: false Elapsed: 38.023980006575584ms
Info 1438 [23:06:49.297] Different program with same set of files:: structureIsReused:: 2
Info 1439 [23:06:49.479] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1440 [23:06:49.510] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 55 structureChanged: false Elapsed: 31.080965995788574ms
Info 1441 [23:06:49.510] Different program with same set of files:: structureIsReused:: 2
Info 1442 [23:06:49.970] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1443 [23:06:50.006] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 56 structureChanged: false Elapsed: 35.48055399954319ms
Info 1444 [23:06:50.006] Different program with same set of files:: structureIsReused:: 2
Info 1445 [23:06:50.075] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1446 [23:06:50.089] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 57 structureChanged: false Elapsed: 13.482133999466896ms
Info 1447 [23:06:50.089] Different program with same set of files:: structureIsReused:: 2
Info 1448 [23:06:50.138] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1449 [23:06:50.154] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 58 structureChanged: false Elapsed: 15.57677198946476ms
Info 1450 [23:06:50.154] Different program with same set of files:: structureIsReused:: 2
Info 1451 [23:06:50.604] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1452 [23:06:50.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 59 structureChanged: false Elapsed: 32.37067699432373ms
Info 1453 [23:06:50.637] Different program with same set of files:: structureIsReused:: 2
Info 1454 [23:06:51.174] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1455 [23:06:51.207] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 60 structureChanged: false Elapsed: 32.91808299720287ms
Info 1456 [23:06:51.207] Different program with same set of files:: structureIsReused:: 2
Info 1457 [23:06:51.442] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1458 [23:06:51.459] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 61 structureChanged: false Elapsed: 16.612302005290985ms
Info 1459 [23:06:51.459] Different program with same set of files:: structureIsReused:: 2
Info 1460 [23:06:51.685] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1461 [23:06:51.717] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 62 structureChanged: false Elapsed: 31.46602299809456ms
Info 1462 [23:06:51.717] Different program with same set of files:: structureIsReused:: 2
Info 1463 [23:06:54.262] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1464 [23:06:54.292] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 63 structureChanged: false Elapsed: 29.76986099779606ms
Info 1465 [23:06:54.292] Different program with same set of files:: structureIsReused:: 2
Info 1466 [23:06:55.942] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1467 [23:06:55.961] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 64 structureChanged: false Elapsed: 18.638616994023323ms
Info 1468 [23:06:55.961] Different program with same set of files:: structureIsReused:: 2
Info 1469 [23:06:55.969] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1470 [23:06:55.982] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 65 structureChanged: false Elapsed: 12.750519007444382ms
Info 1471 [23:06:55.982] Different program with same set of files:: structureIsReused:: 2
Info 1472 [23:06:56.256] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1473 [23:06:56.273] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 66 structureChanged: false Elapsed: 16.134898006916046ms
Info 1474 [23:06:56.273] Different program with same set of files:: structureIsReused:: 2
Info 1475 [23:06:56.469] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1476 [23:06:56.503] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 67 structureChanged: false Elapsed: 34.23445400595665ms
Info 1477 [23:06:56.504] Different program with same set of files:: structureIsReused:: 2
Info 1478 [23:07:04.679] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1479 [23:07:04.716] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 68 structureChanged: false Elapsed: 36.197320997714996ms
Info 1480 [23:07:04.716] Different program with same set of files:: structureIsReused:: 2
Info 1481 [23:08:21.780] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1482 [23:08:21.833] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 69 structureChanged: false Elapsed: 52.714462012052536ms
Info 1483 [23:08:21.833] Different program with same set of files:: structureIsReused:: 2
Info 1484 [23:08:21.834] getCompletionData: Get current token: 0.03636901080608368
Info 1485 [23:08:21.834] getCompletionData: Is inside comment: 0.010409995913505554
Info 1486 [23:08:21.834] getCompletionData: Get previous token 1: 0.2039870023727417
Info 1487 [23:08:21.834] getCompletionsAtPosition: isCompletionListBlocker: 0.01874600350856781
Info 1488 [23:08:21.834] Returning an empty list because completion was requested in an invalid position.
Info 1489 [23:08:21.835] getCompletionData: Get current token: 0.03133898973464966
Info 1490 [23:08:21.835] getCompletionData: Is inside comment: 0.008767008781433105
Info 1491 [23:08:21.835] getCompletionData: Get previous token 1: 0.1494320034980774
Info 1492 [23:08:21.836] getCompletionsAtPosition: isCompletionListBlocker: 0.014577999711036682
Info 1493 [23:08:21.836] Returning an empty list because completion was requested in an invalid position.
Info 1494 [23:08:21.836] getCompletionData: Get current token: 0.030177995562553406
Info 1495 [23:08:21.836] getCompletionData: Is inside comment: 0.007825002074241638
Info 1496 [23:08:21.836] getCompletionData: Get previous token 1: 0.14169800281524658
Info 1497 [23:08:21.836] getCompletionsAtPosition: isCompletionListBlocker: 0.01134200394153595
Info 1498 [23:08:21.836] Returning an empty list because completion was requested in an invalid position.
Info 1499 [23:08:21.848] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1500 [23:08:21.899] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 70 structureChanged: false Elapsed: 50.818994000554085ms
Info 1501 [23:08:21.899] Different program with same set of files:: structureIsReused:: 2
Info 1502 [23:08:21.899] getCompletionData: Get current token: 0.011671990156173706
Info 1503 [23:08:21.899] getCompletionData: Is inside comment: 0.004399001598358154
Info 1504 [23:08:21.899] getCompletionData: Get previous token 1: 0.05537499487400055
Info 1505 [23:08:21.899] getCompletionsAtPosition: isCompletionListBlocker: 0.00935700535774231
Info 1506 [23:08:21.899] Returning an empty list because completion was requested in an invalid position.
Info 1507 [23:08:21.902] getCompletionData: Get current token: 0.013394996523857117
Info 1508 [23:08:21.902] getCompletionData: Is inside comment: 0.0029760003089904785
Info 1509 [23:08:21.902] getCompletionData: Get previous token 1: 0.0495540052652359
Info 1510 [23:08:21.902] getCompletionsAtPosition: isCompletionListBlocker: 0.00725400447845459
Info 1511 [23:08:21.902] Returning an empty list because completion was requested in an invalid position.
Info 1512 [23:08:21.902] getCompletionData: Get current token: 0.010800004005432129
Info 1513 [23:08:21.902] getCompletionData: Is inside comment: 0.002924993634223938
Info 1514 [23:08:21.902] getCompletionData: Get previous token 1: 0.048962995409965515
Info 1515 [23:08:21.902] getCompletionsAtPosition: isCompletionListBlocker: 0.005309998989105225
Info 1516 [23:08:21.902] Returning an empty list because completion was requested in an invalid position.
Info 1517 [23:08:22.038] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1518 [23:08:22.078] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 71 structureChanged: false Elapsed: 39.90194499492645ms
Info 1519 [23:08:22.078] Different program with same set of files:: structureIsReused:: 2
Info 1520 [23:08:22.078] getCompletionData: Get current token: 0.02882400155067444
Info 1521 [23:08:22.078] getCompletionData: Is inside comment: 0.009447991847991943
Info 1522 [23:08:22.079] getCompletionData: Get previous token 1: 0.14543500542640686
Info 1523 [23:08:22.079] getCompletionsAtPosition: isCompletionListBlocker: 0.014486998319625854
Info 1524 [23:08:22.079] Returning an empty list because completion was requested in an invalid position.
Info 1525 [23:08:22.079] getCompletionData: Get current token: 0.028714001178741455
Info 1526 [23:08:22.079] getCompletionData: Is inside comment: 0.007013007998466492
Info 1527 [23:08:22.080] getCompletionData: Get previous token 1: 0.1181030124425888
Info 1528 [23:08:22.080] getCompletionsAtPosition: isCompletionListBlocker: 0.011431008577346802
Info 1529 [23:08:22.080] Returning an empty list because completion was requested in an invalid position.
Info 1530 [23:08:22.080] getCompletionData: Get current token: 0.027612000703811646
Info 1531 [23:08:22.080] getCompletionData: Is inside comment: 0.00660298764705658
Info 1532 [23:08:22.080] getCompletionData: Get previous token 1: 0.11956599354743958
Info 1533 [23:08:22.080] getCompletionsAtPosition: isCompletionListBlocker: 0.023795008659362793
Info 1534 [23:08:22.080] Returning an empty list because completion was requested in an invalid position.
Info 1535 [23:08:22.082] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1536 [23:08:22.117] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 72 structureChanged: false Elapsed: 34.48056100308895ms
Info 1537 [23:08:22.117] Different program with same set of files:: structureIsReused:: 2
Info 1538 [23:08:22.118] getCompletionData: Get current token: 0.026831001043319702
Info 1539 [23:08:22.118] getCompletionData: Is inside comment: 0.007284000515937805
Info 1540 [23:08:22.118] getCompletionData: Get previous token 1: 0.10566000640392303
Info 1541 [23:08:22.118] getCompletionsAtPosition: isCompletionListBlocker: 0.012462988495826721
Info 1542 [23:08:22.118] Returning an empty list because completion was requested in an invalid position.
Info 1543 [23:08:22.120] getCompletionData: Get current token: 0.01250399649143219
Info 1544 [23:08:22.120] getCompletionData: Is inside comment: 0.0032759904861450195
Info 1545 [23:08:22.120] getCompletionData: Get previous token 1: 0.04970400035381317
Info 1546 [23:08:22.120] getCompletionsAtPosition: isCompletionListBlocker: 0.007473990321159363
Info 1547 [23:08:22.120] Returning an empty list because completion was requested in an invalid position.
Info 1548 [23:08:22.120] getCompletionData: Get current token: 0.011752992868423462
Info 1549 [23:08:22.120] getCompletionData: Is inside comment: 0.0030560046434402466
Info 1550 [23:08:22.120] getCompletionData: Get previous token 1: 0.047318994998931885
Info 1551 [23:08:22.120] getCompletionsAtPosition: isCompletionListBlocker: 0.020098000764846802
Info 1552 [23:08:22.120] Returning an empty list because completion was requested in an invalid position.
Info 1553 [23:08:22.400] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 1554 [23:08:22.437] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 73 structureChanged: false Elapsed: 37.36742699146271ms
Info 1555 [23:08:22.437] Different program with same set of files:: structureIsReused:: 2
Info 1556 [23:15:07.841] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1557 [23:15:07.841] Elapsed:: 0.36285701394081116ms DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/bindings 0:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 1558 [23:15:07.841] DirectoryWatcher:: Triggered with /home/dotangad/.cache/typescript/4.3/node_modules/file-uri-to-path 1:: WatchInfo: /home/dotangad/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
